split_id,well,mask_type,start_row,end_row,target_rows,known_rows_before,known_allowed_start_row,known_allowed_end_row,md_span,tvt_span,gr_missing_rate,local_slope_mean,local_slope_std,curvature_proxy,mask_seed
mid_contiguous__6e6d122c__3085_4008,6e6d122c,mid_contiguous,3085,4008,924,3085,0,3084,923.0,11.199999999998909,0.2976190476190476,0.009544962080172796,0.015033688571410188,0.004761388286856237,20260620
random_contiguous__6e6d122c__5452_6740,6e6d122c,random_contiguous,5452,6740,1289,5452,0,5451,1288.0,17.56000000000131,0.2754072924747867,-0.010722049689442011,0.019321336599021393,0.005159285159797755,20260620
high_gr_missing__6e6d122c__4744_6514,6e6d122c,high_gr_missing,4744,6514,1771,4744,0,4743,1770.0,19.600000000000364,0.3145115753811406,0.005237288135593467,0.021851454579089876,0.0051271905036559704,20260620
high_curvature__6e6d122c__1101_2517,6e6d122c,high_curvature,1101,2517,1417,1101,0,1100,1416.0,6.069999999999709,0.27805222300635146,-0.0019279661016946069,0.0750707606522439,0.007441696113366477,20260620
original_hidden__6e9ccd38__1337_9618,6e9ccd38,original_hidden,1337,9618,8282,1337,0,1336,8281.0,44.719999999999345,0.03887949770586815,-0.0018850380388840435,0.024719351076036497,0.0056678743965259005,20260620
trailing_short__6e9ccd38__7425_9618,6e9ccd38,trailing_short,7425,9618,2194,7425,0,7424,2193.0,29.269999999998618,0.04649042844120328,-0.010766073871408465,0.018161169772456,0.004803832117269922,20260620
trailing_long__6e9ccd38__3671_9618,6e9ccd38,trailing_long,3671,9618,5948,3671,0,3670,5947.0,40.23999999999978,0.042871553463349026,-0.005814696485622991,0.023260855413617602,0.005659266734327849,20260620
mid_contiguous__6e9ccd38__4733_6592,6e9ccd38,mid_contiguous,4733,6592,1860,4733,0,4732,1859.0,11.670000000000073,0.04247311827956989,0.0033566433566422607,0.01421146953349489,0.00481162540399788,20260620
random_contiguous__6e9ccd38__6497_8290,6e9ccd38,random_contiguous,6497,8290,1794,6497,0,6496,1793.0,13.230000000001382,0.04180602006688963,-0.006358059118796127,0.012351022457359417,0.005189732143054674,20260620
high_gr_missing__6e9ccd38__7183_9587,6e9ccd38,high_gr_missing,7183,9587,2405,7183,0,7182,2404.0,29.94999999999891,0.04698544698544699,-0.010557404326122795,0.01678449434747783,0.004848106533940195,20260620
high_curvature__6e9ccd38__2949_4872,6e9ccd38,high_curvature,2949,4872,1924,2949,0,2948,1923.0,24.229999999999563,0.037941787941787944,-0.012600104004159939,0.03578841938432424,0.00681581685789463,20260620
original_hidden__6ea22614__1923_7893,6ea22614,original_hidden,1923,7893,5971,1923,0,1922,5970.0,24.399999999999636,0.44615642270976386,-0.0007018425460634323,0.021404453581460113,0.005002512984214501,20260620
trailing_short__6ea22614__6664_7893,6ea22614,trailing_short,6664,7893,1230,6664,0,6663,1229.0,16.889999999999418,0.35772357723577236,-0.011407648494710022,0.0163282233332587,0.005008143322993716,20260620
trailing_long__6ea22614__3717_7893,6ea22614,trailing_long,3717,7893,4177,3717,0,3716,4176.0,23.73999999999978,0.4153698826909265,-0.0009363026819923023,0.019388638794383826,0.0048431137729468225,20260620
mid_contiguous__6ea22614__4085_5155,6ea22614,mid_contiguous,4085,5155,1071,4085,0,4084,1070.0,9.229999999999563,0.4565826330532213,0.004205607476635514,0.01632825560715497,0.005144995323051422,20260620
random_contiguous__6ea22614__3123_5417,6ea22614,random_contiguous,3123,5417,2295,3123,0,3122,2294.0,20.11999999999898,0.46971677559912856,-0.0037794245858762303,0.019116633582541547,0.004897514173903933,20260620
high_gr_missing__6ea22614__1571_3544,6ea22614,high_gr_missing,1571,3544,1974,1571,0,1570,1973.0,14.540000000000873,0.5329280648429585,0.0012569690826160073,0.02186076194139653,0.005131845842182031,20260620
high_curvature__6ea22614__789_2367,6ea22614,high_curvature,789,2367,1579,789,0,788,1578.0,197.96999999999935,0.4483850538315389,0.12143852978453688,0.19359620235795008,0.005611921370258165,20260620
original_hidden__6ede926a__1683_6620,6ede926a,original_hidden,1683,6620,4938,1683,0,1682,4937.0,23.18999999999869,0.35905224787363305,0.002323273242859904,0.023817600958851645,0.005324149108970391,20260620
trailing_short__6ede926a__5371_6620,6ede926a,trailing_short,5371,6620,1250,5371,0,5370,1249.0,1.9899999999997817,0.4528,-0.000480384307446248,0.00815736781395326,0.005665064102697961,20260620
trailing_long__6ede926a__3032_6620,6ede926a,trailing_long,3032,6620,3589,3032,0,3031,3588.0,17.469999999999345,0.3466146558930064,0.00035117056856142677,0.018421225859718015,0.005282966267448477,20260620
mid_contiguous__6ede926a__3634_4493,6ede926a,mid_contiguous,3634,4493,860,3634,0,3633,859.0,10.079999999999927,0.2895348837209302,-0.009976717112923781,0.01347612619097662,0.005011655012090891,20260620
random_contiguous__6ede926a__1589_3021,6ede926a,random_contiguous,1589,3021,1433,1589,0,1588,1432.0,20.75,0.3991625959525471,0.008777932960894921,0.03366323300074078,0.005506638714614967,20260620
high_gr_missing__6ede926a__4962_6616,6ede926a,high_gr_missing,4962,6616,1655,4962,0,4961,1654.0,9.799999999999272,0.41570996978851965,0.00532043530834297,0.015064957482378327,0.005698729582812666,20260620
high_curvature__6ede926a__736_2059,6ede926a,high_curvature,736,2059,1324,736,0,735,1323.0,48.13999999999942,0.33081570996978854,0.016069538926681948,0.10905822920039122,0.006202723147368451,20260620
original_hidden__708caea9__1934_8481,708caea9,original_hidden,1934,8481,6548,1934,0,1933,6547.0,50.63000000000102,0.21701282834453267,0.006260882847105511,0.10183535411689366,0.009576840819333694,20260620
trailing_short__708caea9__7455_8481,708caea9,trailing_short,7455,8481,1027,7455,0,7454,1026.0,7.479999999999563,0.1002921129503408,-0.0017543859649115714,0.1367787377648446,0.0132780487810598,20260620
trailing_long__708caea9__4964_8481,708caea9,trailing_long,4964,8481,3518,4964,0,4963,3517.0,20.840000000001965,0.17538374076179647,0.0017372760875742858,0.10049166203188539,0.010315699659255722,20260620
mid_contiguous__708caea9__4484_5723,708caea9,mid_contiguous,4484,5723,1240,4484,0,4483,1239.0,10.149999999999636,0.267741935483871,0.005181598062952586,0.01429353693429099,0.004547657512606415,20260620
random_contiguous__708caea9__6590_8472,708caea9,random_contiguous,6590,8472,1883,6590,0,6589,1882.0,20.840000000001965,0.12745618693574085,0.005579171094580234,0.10457499305741065,0.009441786284451576,20260620
high_gr_missing__708caea9__1855_3974,708caea9,high_gr_missing,1855,3974,2120,1855,0,1854,2119.0,46.350000000000364,0.28820754716981134,0.01927796130250135,0.12151434618526452,0.010363550519843464,20260620
high_curvature__708caea9__1348_3043,708caea9,high_curvature,1348,3043,1696,1348,0,1347,1695.0,38.3799999999992,0.25766509433962265,0.012625368731563207,0.14494311183742045,0.014362455726536593,20260620
original_hidden__70925e23__2125_8071,70925e23,original_hidden,2125,8071,5947,2125,0,2124,5946.0,26.81999999999971,0.11804271061039179,-0.0014682139253278782,0.09778636565756621,0.00808242220392849,20260620
trailing_short__70925e23__6710_8071,70925e23,trailing_short,6710,8071,1362,6710,0,6709,1361.0,3.5,0.13215859030837004,0.0008890521675245745,0.01162177157265768,0.004558823529765397,20260620
trailing_long__70925e23__3550_8071,70925e23,trailing_long,3550,8071,4522,3550,0,3549,4521.0,18.090000000000146,0.1200796107916851,0.00390179163901819,0.01288484031014587,0.004745575221592836,20260620
mid_contiguous__70925e23__4269_5596,70925e23,mid_contiguous,4269,5596,1328,4269,0,4268,1327.0,11.210000000000946,0.10993975903614457,0.007324792765637652,0.01719612945877915,0.003861236802952989,20260620
random_contiguous__70925e23__1992_4331,70925e23,random_contiguous,1992,4331,2340,1992,0,1991,2339.0,30.099999999998545,0.11196581196581197,-0.009576742197520152,0.15481868330608875,0.01352437981228767,20260620
high_gr_missing__70925e23__5957_7974,70925e23,high_gr_missing,5957,7974,2018,5957,0,5956,2017.0,2.649999999999636,0.12983151635282458,-5.9494298463460764e-05,0.009223519243238769,0.004945436508254687,20260620
high_curvature__70925e23__2605_4218,70925e23,high_curvature,2605,4218,1614,2605,0,2604,1613.0,22.670000000000073,0.11895910780669144,-0.00982641041537643,0.1851517890644013,0.017487593052540547,20260620
original_hidden__70e1788b__2053_11337,70e1788b,original_hidden,2053,11337,9285,2053,0,2052,9284.0,25.55999999999949,0.03963381798599892,0.001021111589831922,0.02383005648788136,0.004986534525987805,20260620
trailing_short__70e1788b__9601_11337,70e1788b,trailing_short,9601,11337,1737,9601,0,9600,1736.0,23.80999999999949,0.03857225100748417,0.010581797235023503,0.030435703029333037,0.005020172911070152,20260620
trailing_long__70e1788b__4672_11337,70e1788b,trailing_long,4672,11337,6666,4672,0,4671,6665.0,25.55999999999949,0.043804380438043806,0.0010652663165791993,0.025315523109361776,0.004923469388297392,20260620
mid_contiguous__70e1788b__5644_8207,70e1788b,mid_contiguous,5644,8207,2564,5644,0,5643,2563.0,14.81999999999789,0.046801872074883,0.005782286383143929,0.01772141591558646,0.004847775176191458,20260620
random_contiguous__70e1788b__3621_6335,70e1788b,random_contiguous,3621,6335,2715,3621,0,3620,2714.0,20.340000000000146,0.0430939226519337,0.0005158437730286058,0.025325281180709,0.004736454110451096,20260620
high_gr_missing__70e1788b__6576_9409,70e1788b,high_gr_missing,6576,9409,2834,6576,0,6575,2833.0,13.6200000000008,0.0497529992942837,-0.0007800917755033342,0.017939931905859307,0.005014124294291057,20260620
high_curvature__70e1788b__1672_3939,70e1788b,high_curvature,1672,3939,2268,1672,0,1671,2267.0,13.389999999999418,0.027336860670194002,-0.003458314953683346,0.020817932901422757,0.005454545454946274,20260620
original_hidden__71642c7d__2009_6656,71642c7d,original_hidden,2009,6656,4648,2009,0,2008,4647.0,24.94999999999891,0.2689328743545611,-0.0005724123090161471,0.021967351516676916,0.005389582436991364,20260620
trailing_short__71642c7d__5238_6656,71642c7d,trailing_short,5238,6656,1419,5238,0,5237,1418.0,17.859999999998763,0.2670894996476392,-0.005070521861776227,0.02135803571427661,0.005490472830463267,20260620
trailing_long__71642c7d__2788_6656,71642c7d,trailing_long,2788,6656,3869,2788,0,2787,3868.0,24.94999999999891,0.27138795554406825,-0.0041726990692858325,0.021072906370286686,0.0055857253689750785,20260620
mid_contiguous__71642c7d__3204_3888,71642c7d,mid_contiguous,3204,3888,685,3204,0,3203,684.0,6.680000000000291,0.310948905109489,-0.0097514619883042,0.011164489741869663,0.004934114202423805,20260620
random_contiguous__71642c7d__4899_6649,71642c7d,random_contiguous,4899,6649,1751,4899,0,4898,1750.0,17.700000000000728,0.26898914905768134,-0.000491428571428904,0.021890341920299598,0.0055345911954949685,20260620
high_gr_missing__71642c7d__2838_4501,71642c7d,high_gr_missing,2838,4501,1664,2838,0,2837,1663.0,23.3799999999992,0.29447115384615385,-0.009915814792543465,0.020566075173171737,0.005409145608165483,20260620
high_curvature__71642c7d__669_1999,71642c7d,high_curvature,669,1999,1331,669,0,668,1330.0,352.15000000000146,0.13974455296769348,0.2628721804511284,0.3072901549045466,0.006869826938139069,20260620
original_hidden__71ccf778__1925_4622,71ccf778,original_hidden,1925,4622,2698,1925,0,1924,2697.0,12.510000000000218,0.04595997034840623,-0.0006192065257694003,0.020078322031747836,0.005092729970754681,20260620
trailing_short__71ccf778__3514_4622,71ccf778,trailing_short,3514,4622,1109,3514,0,3513,1108.0,6.5900000000001455,0.04328223624887286,0.000622743682310929,0.015273390266527812,0.0051129177962782905,20260620
trailing_long__71ccf778__1753_4622,71ccf778,trailing_long,1753,4622,2870,1753,0,1752,2869.0,12.510000000000218,0.04494773519163763,-0.000927152317880744,0.019544604274162426,0.005087168759136157,20260620
mid_contiguous__71ccf778__1534_2493,71ccf778,mid_contiguous,1534,2493,960,1534,0,1533,959.0,5.68999999999869,0.03333333333333333,-0.00593326381647413,0.023154279877073216,0.005271398747769385,20260620
random_contiguous__71ccf778__2469_4056,71ccf778,random_contiguous,2469,4056,1588,2469,0,2468,1587.0,8.909999999999854,0.04785894206549118,-0.005274102079395589,0.019040562373471126,0.005170239596924885,20260620
high_gr_missing__71ccf778__2259_3414,71ccf778,high_gr_missing,2259,3414,1156,2259,0,2258,1155.0,12.510000000000218,0.054498269896193774,-0.005064935064933805,0.024485531196668263,0.005000000000490591,20260620
high_curvature__71ccf778__473_1397,71ccf778,high_curvature,473,1397,925,473,0,472,924.0,435.9599999999991,0.04756756756756757,0.4707142857142843,0.31634706229375703,0.008743228602826633,20260620
original_hidden__7224331b__1503_7565,7224331b,original_hidden,1503,7565,6063,1503,0,1502,6062.0,17.079999999999927,0.7085601187530925,-0.0015242494226327585,0.07880030423229643,0.010750701204893468,20260620
trailing_short__7224331b__6217_7565,7224331b,trailing_short,6217,7565,1349,6217,0,6216,1348.0,7.760000000000218,0.6901408450704225,-0.0036350148367949825,0.10689503860526563,0.01221232368256665,20260620
trailing_long__7224331b__3927_7565,7224331b,trailing_long,3927,7565,3639,3927,0,3926,3638.0,17.079999999999927,0.720527617477329,-0.004233095107201659,0.08574097422251314,0.010530657135451297,20260620
mid_contiguous__7224331b__3498_5328,7224331b,mid_contiguous,3498,5328,1831,3498,0,3497,1830.0,5.180000000000291,0.7274713271436374,0.0023442622950824443,0.04444830677627349,0.009349371241463646,20260620
random_contiguous__7224331b__4472_6079,7224331b,random_contiguous,4472,6079,1608,4472,0,4471,1607.0,12.470000000001164,0.7133084577114428,-0.005034225264468044,0.08185684651556727,0.010815691158694272,20260620
high_gr_missing__7224331b__3807_5698,7224331b,high_gr_missing,3807,5698,1892,3807,0,3806,1891.0,8.200000000000728,0.7463002114164905,-0.0032522474881013412,0.07693527700047875,0.010873015873441843,20260620
high_curvature__7224331b__2667_4179,7224331b,high_curvature,2667,4179,1513,2667,0,2666,1512.0,16.520000000000437,0.6959682749504296,0.0010714285714291008,0.0849527735505578,0.014751819987319276,20260620
original_hidden__722cf0d8__2132_7274,722cf0d8,original_hidden,2132,7274,5143,2132,0,2131,5142.0,33.340000000000146,0.03772117441182189,0.003274990276156812,0.017390258026883848,0.005109900798062964,20260620
trailing_short__722cf0d8__6193_7274,722cf0d8,trailing_short,6193,7274,1082,6193,0,6192,1081.0,2.140000000001237,0.034195933456561925,-0.0005272895467157344,0.011339494274270438,0.004629629630057429,20260620
trailing_long__722cf0d8__3292_7274,722cf0d8,trailing_long,3292,7274,3983,3292,0,3291,3982.0,33.340000000000146,0.036404720060256086,0.005301356102461221,0.01783616192442714,0.005111780960136449,20260620
mid_contiguous__722cf0d8__3384_4797,722cf0d8,mid_contiguous,3384,4797,1414,3384,0,3383,1413.0,10.099999999998545,0.039603960396039604,-0.0056121726822352955,0.016390395376610068,0.00544617563789654,20260620
random_contiguous__722cf0d8__5484_6997,722cf0d8,random_contiguous,5484,6997,1514,5484,0,5483,1513.0,16.670000000000073,0.040290620871862616,0.010158625247852479,0.015234712032760316,0.004947089947687567,20260620
high_gr_missing__722cf0d8__1883_3701,722cf0d8,high_gr_missing,1883,3701,1819,1883,0,1882,1818.0,8.210000000000946,0.04562946673996701,-0.0015126512651265126,0.015367521954905532,0.004991744634530515,20260620
high_curvature__722cf0d8__3806_5260,722cf0d8,high_curvature,3806,5260,1455,3806,0,3805,1454.0,11.429999999998472,0.03711340206185567,0.002530949105913667,0.019276567213285852,0.005705437027289794,20260620
original_hidden__7256229b__1557_6971,7256229b,original_hidden,1557,6971,5415,1557,0,1556,5414.0,24.88000000000102,0.6642659279778393,-0.0003897303287773517,0.02400082219456659,0.004956585997135035,20260620
trailing_short__7256229b__6139_6971,7256229b,trailing_short,6139,6971,833,6139,0,6138,832.0,7.019999999998618,0.5966386554621849,-0.007055288461537237,0.016994253013693363,0.005138387485186055,20260620
trailing_long__7256229b__4177_6971,7256229b,trailing_long,4177,6971,2795,4177,0,4176,2794.0,24.88000000000102,0.6161001788908765,0.0012562634216178304,0.027295740510785125,0.005048335124018838,20260620
mid_contiguous__7256229b__2658_4178,7256229b,mid_contiguous,2658,4178,1521,2658,0,2657,1520.0,17.079999999999927,0.7074293228139382,-0.003749999999999282,0.024997697262378934,0.005128373930868061,20260620
random_contiguous__7256229b__5053_6590,7256229b,random_contiguous,5053,6590,1538,5053,0,5052,1537.0,18.8600000000024,0.5832249674902471,-0.007299934938192039,0.02383109522326139,0.005182291667143346,20260620
high_gr_missing__7256229b__1505_3247,7256229b,high_gr_missing,1505,3247,1743,1505,0,1504,1742.0,11.670000000000073,0.7246127366609294,0.005614236509759274,0.012451807603383295,0.004514646755060787,20260620
high_curvature__7256229b__726_2119,7256229b,high_curvature,726,2119,1394,726,0,725,1393.0,81.1200000000008,0.6836441893830703,0.057451543431443396,0.13028339803732042,0.005531609195788312,20260620
original_hidden__726f3dc2__1896_8618,726f3dc2,original_hidden,1896,8618,6723,1896,0,1895,6722.0,22.55000000000109,0.36635430611334224,-0.00019488247545365825,0.06184417257621401,0.007231066806020748,20260620
trailing_short__726f3dc2__7416_8618,726f3dc2,trailing_short,7416,8618,1203,7416,0,7415,1202.0,6.530000000000655,0.3566084788029925,0.001239600665558736,0.01775346501316392,0.0041715237307308585,20260620
trailing_long__726f3dc2__2555_8618,726f3dc2,trailing_long,2555,8618,6064,2555,0,2554,6063.0,22.55000000000109,0.3609828496042216,0.002368464456539763,0.06433535762092579,0.007477730122539412,20260620
mid_contiguous__726f3dc2__3386_4585,726f3dc2,mid_contiguous,3386,4585,1200,3386,0,3385,1199.0,12.55999999999949,0.38333333333333336,0.006763969974978118,0.03660127339220473,0.006001669449583285,20260620
