well,split,rows,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion
a5aa7973,train,6449,1833,4616,0.2842301131958443,0.7157698868041557,0.4016464471403813,0.38000000000010914,0.46289378844171186,0.10846677518013807,22.986255454789134,9.03062018649137,0.19403199607670726,2013,1.0,0.562141417273996,1.0,typewell_alignment
a5e6f7dc,train,7331,1682,5649,0.22943663893056881,0.7705633610694311,0.5186758718357232,0.37000000000080036,0.41583696404857706,0.07788095631670394,16.659246650248114,9.028302430307093,0.13702640448269668,1697,1.0,0.4814827445096167,1.0,typewell_alignment
a612d5a0,train,7160,1831,5329,0.2557262569832402,0.7442737430167597,0.047100769375117285,0.27000000000043656,0.3833045892030962,0.12126756279376172,22.38374670199837,4.849626935172711,0.2257332093246038,1811,1.0,0.5029329608938548,0.9905076295500176,typewell_alignment
a622ce4d,train,8047,1749,6298,0.21734808002982478,0.7826519199701752,0.44934899968243885,0.15499999999974534,0.39269733540756346,0.07730088762311182,14.218989861350977,8.342517922749838,0.14081194797820118,1519,1.0,0.43876599975146013,1.0,typewell_alignment
a645da9a,train,6766,1613,5153,0.23839787171149868,0.7616021282885014,0.19619639045216378,0.3999999999996362,0.45283548129912604,0.097159897407404,23.15126705908151,8.577289543219097,0.25419582607262614,3615,1.0,0.7842890925214306,1.0,typewell_alignment
a692b17e,train,5409,1843,3566,0.3407284156036236,0.6592715843963765,0.5975883342680874,0.4499999999989086,0.4016733328351164,0.1292744533217305,15.790355821521738,8.1830259454534,0.10557279820773577,2075,1.0,0.633619892771307,1.0,gr_residual
a6b8ac67,train,7017,1564,5453,0.2228872737637167,0.7771127262362834,0.0737208875848157,0.3999999999996362,0.4315672208718936,0.0964825402862254,16.90421559653915,3.8804668158742897,0.16975054352702476,1908,1.0,0.5219110731081659,1.0,typewell_alignment
a6ed2eff,train,7054,1779,5275,0.25219733484547774,0.7478026651545222,0.5624644549763033,0.3900000000003274,0.4878738010049291,0.08146029681296922,17.549981495813537,5.360070777776674,0.0948965592756932,2158,1.0,0.555925715905869,1.0,baseline_fallback
a6f967fb,train,7032,2362,4670,0.3358930602957907,0.6641069397042093,0.04197002141327623,0.3900000000012369,0.4574133084643523,0.16987897315707468,24.083652961821734,4.646263156589895,0.23323057241897305,2757,1.0,0.6420648464163823,0.9406135321962443,typewell_alignment
a76db406,train,6451,1779,4672,0.27577119826383506,0.7242288017361649,0.012414383561643835,0.22999999999956344,0.6715726861099446,0.11319147045598521,16.97361890722577,4.88612482061169,0.20127746868218535,1919,1.0,0.5474732599596961,0.9899121254344257,typewell_alignment
a7744f5b,train,6017,1640,4377,0.2725610769486455,0.7274389230513545,0.16860863605209048,0.2900000000008731,0.41836305087876025,0.12094866048479144,14.401474931520537,7.540447830316381,0.20021415091711137,1675,1.0,0.5283779292005983,1.0,typewell_alignment
a783cc24,train,3275,1386,1889,0.423206106870229,0.576793893129771,0.11646373742721017,0.21000000000094587,0.349534101822518,0.25601263729882007,16.062990078170515,5.458151676760769,0.18515096253212843,1167,1.0,0.6063358778625954,0.8731032970579824,typewell_alignment
a79fd2e7,train,6327,1923,4404,0.30393551446183026,0.6960644855381698,0.5249772933696639,0.4500000000007276,0.4247127960112319,0.11301689297113716,17.294831277886477,6.315820853908647,0.11134965110942406,4227,1.0,0.9180891417733523,1.0,gr_residual
a7fc3e6b,train,6378,1614,4764,0.2530573847601129,0.7469426152398871,0.6341309823677582,0.4400000000005093,0.40829568141993083,0.0821461081584129,20.37581465954369,7.827566342950814,0.10387027574783153,3641,1.0,0.8208686108497961,1.0,gr_residual
a85bb86f,train,5100,2001,3099,0.39235294117647057,0.6076470588235294,0.14746692481445628,0.4000000000005457,0.42194193617131726,0.21030501493493992,24.100084967276654,10.113668388074828,0.300857983429503,2239,1.0,0.6890196078431372,0.9265617162686741,typewell_alignment
a85e4bc3,train,5993,1412,4581,0.23560820957784082,0.7643917904221592,0.4977079240340537,0.2000000000007276,0.4769743058333521,0.07837830187775259,14.551963958069306,9.184757565153042,0.13795197005464468,7035,1.0,1.0,1.0,typewell_alignment
a87433c9,train,7460,1739,5721,0.23310991957104557,0.7668900804289545,0.5813668938996679,0.5100000000002183,0.42750417866132273,0.07551971551562485,12.6670457211761,6.249145313826158,0.08546476161005553,864,1.0,0.3658176943699732,1.0,baseline_fallback
a8ed028a,train,7310,1772,5538,0.2424076607387141,0.7575923392612859,0.04749006861682918,0.3600000000005821,0.4316736809283851,0.10909377880966382,17.613861510186872,3.9458843315401686,0.18002849289300493,1878,1.0,0.5069083447332421,1.0,typewell_alignment
a959858c,train,5770,1366,4404,0.2367417677642981,0.7632582322357019,0.6139872842870118,0.8600000000024011,0.23937528035007666,0.08671770638051986,17.406280762954772,8.456842004352911,0.10728300664268699,5482,1.0,1.0,1.0,gr_residual
a9c9b150,train,5826,1840,3986,0.3158256093374528,0.6841743906625471,0.5474159558454591,0.37999999999919964,0.4533878830179983,0.11534008617336426,22.34012260098294,11.256074343754483,0.16507878691639347,1990,1.0,0.5915722622725712,1.0,typewell_alignment
aa95015b,train,5761,1461,4300,0.2536018052421455,0.7463981947578545,0.3444186046511628,0.28000000000065484,0.4308068217730999,0.09828591933751943,17.454901044086533,8.758966180350562,0.1863637327950382,1610,1.0,0.5294653705953827,1.0,typewell_alignment
aaaf3c03,train,4728,1731,2997,0.36611675126903553,0.6338832487309645,0.05538872205538872,0.2899999999990541,0.4716332337530137,0.1908022742155924,17.721277351553773,3.2976088881149392,0.1669224112059134,1993,1.0,0.6715313028764806,0.9230449062982548,typewell_alignment
aaeffccb,train,4586,1874,2712,0.40863497601395554,0.5913650239860445,0.6084070796460177,0.36999999999898137,0.42316215553847475,0.16891870143122117,21.800773202926347,9.458530094511623,0.1274342962174965,2109,1.0,0.7098778892280855,1.0,typewell_alignment
ab112491,train,7178,1993,5185,0.27765394260239623,0.7223460573976038,0.04223722275795564,0.569999999999709,0.41876838874355454,0.1326010949341612,15.87912960678237,4.927801657328098,0.18944604547277427,2185,1.0,0.5544023404848147,0.9779582107553277,typewell_alignment
ab18d3fc,train,7337,1643,5694,0.22393348780155378,0.7760665121984462,0.31383912890762206,0.38999999999759893,0.39849367344253084,0.08697583566417104,15.770712597171425,6.706227434544216,0.159663803998501,1661,1.0,0.47638680659670163,1.0,typewell_alignment
ab3ced07,train,6008,1758,4250,0.2926098535286285,0.7073901464713716,0.49105882352941177,0.46999999999934516,0.49331394848910337,0.10449394787618059,17.795251675094466,8.228088392178405,0.14035686174784026,1849,1.0,0.5577563249001332,1.0,typewell_alignment
ab6fe95d,train,7424,1933,5491,0.26037176724137934,0.7396282327586207,0.2504097614277909,0.3150000000005093,0.43164497882075525,0.10755272827970515,16.052565274575784,8.175883401730877,0.19777653675449788,10043,1.0,1.0,1.0,typewell_alignment
ab94878e,train,7652,1648,6004,0.21536853110297963,0.7846314688970204,0.040972684876748836,0.4400000000005093,0.4670590939757424,0.09163247480634472,14.941015981331661,3.9334900876440226,0.16500175401753142,3918,1.0,0.7620230005227392,1.0,typewell_alignment
abf460d2,train,4763,1546,3217,0.32458534537056477,0.6754146546294353,0.5825303077401306,0.2000000000007276,0.41114096492117097,0.12068181125159062,23.317582783690757,7.504659194268611,0.12349925596787663,1739,1.0,0.6151060256141088,1.0,typewell_alignment
ac6f01d5,train,6729,1725,5004,0.25635309852875615,0.7436469014712439,0.02697841726618705,0.3500000000003638,0.4280358475034846,0.11907059766222024,17.404009011589658,5.507426069366013,0.2130173660808953,1886,1.0,0.5302793877247733,0.9876740066543265,typewell_alignment
ad2133a8,train,7187,1458,5729,0.2028662863503548,0.7971337136496452,0.2871356257636586,0.25,0.6048887743411919,0.06790421730156122,15.639719693213124,6.37265225875884,0.16053797899540706,1700,1.0,0.48653819396131903,1.0,typewell_alignment
add9c322,train,5519,1587,3932,0.2875520927704294,0.7124479072295705,0.5846897253306206,0.36999999999898137,0.363535874389867,0.10473419937018943,18.601740717255456,10.583270698492907,0.13619115900515433,1599,1.0,0.5397263997100924,1.0,typewell_alignment
ae069086,train,6741,1971,4770,0.2923898531375167,0.7076101468624834,0.0067085953878406705,0.5100000000002183,0.41944375363061837,0.14506440462817993,18.5977980471945,8.9223126784796,0.2927055857621119,4459,1.0,0.9114745586708204,0.9566127442187802,typewell_alignment
ae0784a8,train,9171,1348,7823,0.1469850616072402,0.8530149383927598,0.574715582257446,0.12000000000080036,0.3263817919477788,0.04629025320359068,18.790995811962613,7.714127172583938,0.11556094736402056,1272,1.0,0.38869807000327117,1.0,gr_residual
ae35f33a,train,6469,2019,4450,0.3121038800432834,0.6878961199567166,0.2541573033707865,0.43000000000029104,0.4144480556387433,0.14000205939871452,14.879131417276426,4.686650341624217,0.1392694004526165,2498,1.0,0.6361493275622199,1.0,typewell_alignment
ae8959c3,train,6645,2127,4518,0.3200902934537246,0.6799097065462754,0.06905710491367861,0.5500000000010914,0.3987167281881819,0.16248038272420143,25.346537849418635,1.668624898983073,0.17854401067265352,2341,1.0,0.6022949586155004,0.9547838935042182,typewell_alignment
aed44918,train,4020,1301,2719,0.3236318407960199,0.6763681592039801,0.7006252298639205,0.06999999999970896,0.3139185130575081,0.1182970992912976,16.033033210285346,7.853182257386709,0.07702017786229583,1126,1.0,0.5300995024875622,1.0,geometry_residual
aee6393a,train,7146,1281,5865,0.17926112510495382,0.8207388748950462,0.4854219948849105,0.049999999999272404,0.38500174694903333,0.05971211393986621,12.570762712874622,8.101991521940297,0.1238111201936767,1043,1.0,0.3959557794570389,1.0,typewell_alignment
af7a59ce,train,4330,1306,3024,0.30161662817551965,0.6983833718244804,0.2857142857142857,0.17000000000007276,0.37905714727409756,0.13421539731961354,19.945530755007145,6.9815260901423155,0.18877863501545783,1058,1.0,0.4943418013856813,1.0,typewell_alignment
aff4e561,train,7723,1697,6026,0.2197332642755406,0.7802667357244594,0.354629936939927,0.3999999999996362,0.4051191129026348,0.08244098529486073,18.843230318377234,11.143942880175258,0.21984469700399734,1856,1.0,0.4903211187362424,1.0,typewell_alignment
b04b58a3,train,5229,1827,3402,0.3493975903614458,0.6506024096385542,0.04879482657260435,0.1400000000012369,0.3831438809856628,0.18939993506714006,12.99099450167451,5.272583357937592,0.17753805371019632,1536,1.0,0.5437464142283419,0.922798771576011,typewell_alignment
b0d42b0d,train,6357,1386,4971,0.21802737140160453,0.7819726285983954,0.5608529470931403,0.06000000000130967,0.4057602043442314,0.07135976378470363,18.151764269726744,11.36987414304919,0.14968152058753004,1463,1.0,0.48014000314613814,1.0,typewell_alignment
b0f53bf4,train,4202,1447,2755,0.3443598286530224,0.6556401713469776,0.2754990925589837,0.07999999999992724,0.3137678780756771,0.17235811063657103,18.009537337681884,5.909166813211731,0.16717347276624092,1035,1.0,0.49631128034269395,0.9965166625031748,typewell_alignment
b19b0395,train,7196,1383,5813,0.19219010561423014,0.8078098943857699,0.037674178565284704,0.2000000000007276,0.4026111455113446,0.08321386592893745,15.604133604242792,3.9546944678146687,0.16996572134826143,1381,1.0,0.44191217342968314,1.0,typewell_alignment
b1efb8a4,train,7562,1564,5998,0.20682359164242264,0.7931764083575774,0.051683894631543846,0.23000000000138243,0.4222227275927449,0.0893021884709811,18.651978704820554,4.514734815092315,0.19617773849971196,3113,1.0,0.6616635810632108,1.0,typewell_alignment
b32902c0,train,5737,1929,3808,0.33623845215269305,0.663761547847307,0.5428046218487395,0.4399999999986903,0.4349162741381785,0.12860756646875268,19.412431083931775,9.767760331002787,0.14478595862855823,1917,1.0,0.584146766602754,1.0,typewell_alignment
b32e4903,train,7420,1650,5770,0.2223719676549865,0.7776280323450134,0.04072790294627383,0.36999999999898137,0.43463266713987064,0.09763424620374538,15.540789082820359,3.7421683844632825,0.16496918760726206,1889,1.0,0.5045822102425876,1.0,typewell_alignment
b3388334,train,7807,1727,6080,0.2212117330600743,0.7787882669399258,0.2455592105263158,0.4500000000007276,0.41511483313810815,0.08803914162229605,24.463137772685492,6.125651788802284,0.2077787625206248,2043,1.0,0.511688228512873,1.0,typewell_alignment
b37fd114,train,9786,1625,8161,0.16605354588187207,0.833946454118128,0.08148511211861291,0.23999999999978172,0.3564651927660725,0.07040548843161377,19.138199860482278,8.5112733989122,0.26622163600398385,1547,1.0,0.4080829756795422,1.0,typewell_alignment
b38e3116,train,7954,1743,6211,0.2191350264018104,0.7808649735981896,0.055385606182579296,0.2899999999990541,0.5356017844443373,0.0888445423197513,19.02449676092813,4.745731635442492,0.2019753124625834,3767,1.0,0.7235981895901433,1.0,typewell_alignment
b4d8dd4f,train,5909,1650,4259,0.2792350651548485,0.7207649348451515,0.09673632308053534,0.3600000000005821,0.37343610119739024,0.1342167793634365,27.02192013619191,5.011776432031385,0.24308860553065484,1874,1.0,0.5671433406667795,0.9899673014066972,typewell_alignment
b4f37e6e,train,4499,1507,2992,0.33496332518337407,0.6650366748166259,0.35093582887700536,0.1750000000001819,0.37459867321500057,0.15106133114876621,27.944232717608063,10.690366941493457,0.2521346846983869,1402,1.0,0.5616248055123361,1.0,typewell_alignment
b56bc0aa,train,7431,1829,5602,0.24613107253397928,0.7538689274660207,0.22438414851838628,0.46999999999934516,0.45403195919074063,0.09967486837347113,22.131744006381563,8.603091492385964,0.24073970436659045,2043,1.0,0.5249293500201857,1.0,typewell_alignment
b585b4fa,train,5999,1705,4294,0.2842140356726121,0.715785964327388,0.11830461108523521,0.47000000000116415,0.41334765611849383,0.1321608032543181,15.655415168950851,7.3239028218860724,0.21541969797589958,1824,1.0,0.5540506751125187,0.9974153495169906,typewell_alignment
b5aa9634,train,8747,1421,7326,0.1624556990968332,0.8375443009031668,0.042042042042042045,0.10999999999967258,0.32896341097267257,0.07144264260686513,14.528643505101066,3.1573547971012306,0.14747869847988318,1213,1.0,0.38867611752600895,1.0,typewell_alignment
b7974e66,train,7170,1612,5558,0.22482566248256625,0.7751743375174337,0.5273479668945664,0.09000000000014552,0.4011350313976711,0.07620906853558103,16.530656893559637,7.572331750394884,0.1204143636266426,1433,1.0,0.44986052998605297,1.0,typewell_alignment
b7cdcecb,train,7620,1452,6168,0.19055118110236222,0.8094488188976378,0.425745784695201,0.2600000000002183,0.3835987278012657,0.06696177709302276,21.679808882063774,11.920654776721058,0.21472048532905422,1490,1.0,0.44553805774278216,1.0,typewell_alignment
b7fea9ef,train,5575,1709,3866,0.30654708520179375,0.6934529147982063,0.1404552509053285,0.4500000000007276,0.40466043171084026,0.1463037664599234,16.594822145024462,5.042152247493537,0.17582906125010278,1800,1.0,0.5728699551569507,0.9888100462664087,typewell_alignment
b85f7b06,train,5453,1650,3803,0.30258573262424354,0.6974142673757565,0.20168288193531422,0.17000000000007276,0.3982007068929697,0.13950648244607536,13.533029578327513,4.998402293622888,0.14732900960229986,1484,1.0,0.5221437740693197,1.0,typewell_alignment
b881d27e,train,5442,1433,4009,0.26332230797500916,0.7366776920249908,0.506610127213769,0.1500000000005457,0.47542134535316294,0.09044973160119905,15.37206154524172,9.487587967697031,0.14102421822278507,1575,1.0,0.5394156560088204,1.0,typewell_alignment
b8c49c1a,train,6254,1935,4319,0.3094019827310521,0.6905980172689479,0.22759898124565872,0.5,0.4232252773053809,0.13948455348018107,17.85019482774808,5.493747139726911,0.17103944693705186,2109,1.0,0.5872241765270227,1.0,typewell_alignment
b95e7121,train,7492,1186,6306,0.1583021890016017,0.8416978109983982,0.06660323501427212,0.31999999999970896,0.32563892296318464,0.06857510348582102,19.924753215849915,4.6831795100627645,0.20366091830838368,1373,1.0,0.4332621462893753,1.0,typewell_alignment
b977be4a,train,7495,1578,5917,0.2105403602401601,0.7894596397598399,0.2467466621598783,0.1599999999980355,0.38954378905406367,0.08412360495866816,19.422194249681016,5.872456090506133,0.17990539707206246,1427,1.0,0.440393595730487,1.0,typewell_alignment
ba48188d,train,5534,1368,4166,0.24719913263462234,0.7528008673653777,0.17690830532885263,0.030000000000654836,0.4478199385545217,0.10337149561430796,14.775896825130209,6.457134131828441,0.18230825674372692,1203,1.0,0.4673834477773762,1.0,typewell_alignment
bb2cdd83,train,5665,1840,3825,0.324801412180053,0.675198587819947,0.14431372549019608,0.4400000000005093,0.41910773398074086,0.15725902574965397,12.191648257571558,7.351303272850605,0.19100959919209118,1998,1.0,0.6026919682259488,0.978819405622895,typewell_alignment
bb337fa0,train,8216,1343,6873,0.16346153846153846,0.8365384615384616,0.6688491197439255,0.22000000000116415,0.3734695226127843,0.047345415722110394,15.635520491969071,8.663699541625103,0.0897405619282751,1435,1.0,0.42465920155793574,1.0,baseline_fallback
